date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth,year,month
1988-07-28,7.0,0.0,73.0,18.9,15.5,13.5,0.0,101340.0,0.0,1988,7
1988-07-29,3.0,12.7,294.0,19.5,14.6,10.3,0.7,101300.0,0.0,1988,7
1988-07-30,5.0,6.4,211.0,20.3,14.8,10.2,1.1,101820.0,0.0,1988,7
1988-07-31,7.0,1.6,125.0,19.7,16.0,11.8,1.6,101970.0,0.0,1988,7
1988-08-01,7.0,2.5,144.0,19.5,15.4,11.1,0.0,101950.0,0.0,1988,8
1988-08-02,7.0,0.8,104.0,20.9,15.4,11.2,7.3,101810.0,0.0,1988,8
1988-08-03,3.0,9.9,255.0,21.1,15.0,9.2,0.0,101900.0,0.0,1988,8
1988-08-04,5.0,4.2,172.0,22.5,16.0,10.9,0.0,101880.0,0.0,1988,8
1988-08-05,5.0,8.6,236.0,27.4,18.5,14.5,0.0,102080.0,0.0,1988,8
1988-08-06,0.0,13.7,297.0,29.1,19.4,11.4,0.0,102140.0,0.0,1988,8
1988-08-07,2.0,13.5,293.0,26.6,21.8,14.4,0.0,101950.0,0.0,1988,8
1988-08-08,4.0,7.7,221.0,23.8,20.2,13.7,0.2,101560.0,0.0,1988,8
1988-08-09,7.0,7.6,218.0,20.2,19.9,16.0,0.0,101550.0,0.0,1988,8
1988-08-10,6.0,2.5,137.0,20.1,16.3,12.4,0.0,101220.0,0.0,1988,8
1988-08-11,7.0,3.9,161.0,22.1,16.0,12.0,0.5,101250.0,0.0,1988,8
1988-08-12,5.0,7.6,215.0,20.0,18.2,14.3,0.0,100950.0,0.0,1988,8
1988-08-13,6.0,0.5,89.0,22.6,15.6,11.3,0.0,101520.0,0.0,1988,8
1988-08-14,6.0,5.9,189.0,22.6,18.6,14.6,0.1,101100.0,0.0,1988,8
1988-08-15,5.0,10.7,250.0,24.0,16.6,10.7,0.0,101620.0,0.0,1988,8
1988-08-16,1.0,13.5,280.0,26.9,17.8,11.5,0.0,102040.0,0.0,1988,8
1988-08-17,3.0,11.4,255.0,25.7,19.8,12.6,0.0,102070.0,0.0,1988,8
1988-08-18,6.0,7.2,202.0,21.7,19.6,13.6,4.6,101310.0,0.0,1988,8
1988-08-19,6.0,7.0,198.0,21.2,18.6,15.6,2.2,100230.0,0.0,1988,8
1988-08-20,5.0,8.1,211.0,16.9,17.0,12.8,1.5,100250.0,0.0,1988,8
1988-08-21,8.0,0.1,70.0,19.5,15.0,13.0,0.5,101110.0,0.0,1988,8
1988-08-22,5.0,7.7,204.0,19.1,15.0,10.4,0.0,101930.0,0.0,1988,8
1988-08-23,7.0,2.0,117.0,20.8,15.4,11.7,1.1,101710.0,0.0,1988,8
1988-08-24,6.0,2.7,129.0,19.0,17.4,13.9,1.1,100420.0,0.0,1988,8
1988-08-25,5.0,7.1,192.0,19.3,14.0,9.0,0.0,100770.0,0.0,1988,8
1988-08-26,7.0,1.1,96.0,22.1,14.8,10.2,0.0,101030.0,0.0,1988,8
1988-08-27,7.0,2.8,128.0,18.7,18.4,14.8,0.0,101080.0,0.0,1988,8
1988-08-28,6.0,3.1,132.0,20.6,16.8,15.0,0.5,100520.0,0.0,1988,8
1988-08-29,4.0,9.8,218.0,21.0,14.6,8.5,0.0,100860.0,0.0,1988,8
1988-08-30,6.0,5.7,167.0,20.1,16.0,10.9,13.1,101170.0,0.0,1988,8
1988-08-31,5.0,6.1,171.0,18.9,16.9,13.7,28.2,100820.0,0.0,1988,8
1988-09-01,7.0,2.9,120.0,17.2,15.6,12.2,4.1,99150.0,0.0,1988,9
1988-09-02,5.0,7.4,177.0,19.2,14.2,11.3,2.7,99340.0,0.0,1988,9
1988-09-03,4.0,7.8,180.0,20.0,15.1,11.0,0.0,100210.0,0.0,1988,9
1988-09-04,5.0,9.9,201.0,22.1,14.6,9.3,0.5,101300.0,0.0,1988,9
1988-09-05,6.0,6.4,161.0,24.1,16.9,11.7,0.0,101800.0,0.0,1988,9
1988-09-06,3.0,7.7,175.0,26.2,17.1,10.1,0.0,102550.0,0.0,1988,9
1988-09-07,0.0,11.2,209.0,25.7,19.4,12.7,0.0,102520.0,0.0,1988,9
1988-09-08,3.0,8.6,181.0,22.8,20.2,14.7,0.0,101820.0,0.0,1988,9
1988-09-09,4.0,9.8,192.0,23.0,18.3,13.8,0.0,101970.0,0.0,1988,9
1988-09-10,4.0,8.0,172.0,19.1,16.9,10.8,0.0,102350.0,0.0,1988,9
1988-09-11,4.0,4.6,132.0,18.6,15.8,12.5,0.1,102210.0,0.0,1988,9
1988-09-12,4.0,5.2,138.0,14.9,13.3,8.0,0.4,101710.0,0.0,1988,9
1988-09-13,5.0,2.6,103.0,14.7,12.0,9.1,0.3,101610.0,0.0,1988,9
1988-09-14,7.0,0.1,54.0,16.1,12.8,10.8,0.0,102510.0,0.0,1988,9
1988-09-15,6.0,4.0,119.0,19.6,12.8,9.4,0.3,103140.0,0.0,1988,9
1988-09-16,6.0,7.5,157.0,18.4,15.2,10.7,0.0,102890.0,0.0,1988,9
1988-09-17,7.0,0.0,46.0,18.3,15.5,12.6,0.0,102920.0,0.0,1988,9
1988-09-18,5.0,4.0,116.0,17.4,15.0,11.8,0.0,103120.0,0.0,1988,9
1988-09-19,2.0,5.5,131.0,13.4,12.1,6.8,0.0,103270.0,0.0,1988,9
1988-09-20,5.0,0.0,44.0,17.6,10.2,6.9,0.0,102810.0,0.0,1988,9
1988-09-21,7.0,0.0,44.0,19.6,13.0,8.5,0.0,101670.0,0.0,1988,9
1988-09-22,7.0,2.3,89.0,17.0,16.0,12.4,3.6,100620.0,0.0,1988,9
1988-09-23,4.0,8.8,158.0,16.5,13.6,10.2,0.0,100050.0,0.0,1988,9
1988-09-24,8.0,0.0,42.0,20.5,13.5,10.5,2.0,100860.0,0.0,1988,9
1988-09-25,7.0,1.1,68.0,19.1,17.2,14.0,0.0,101560.0,0.0,1988,9
1988-09-26,7.0,0.1,46.0,17.2,17.0,15.0,1.7,101730.0,0.0,1988,9
1988-09-27,8.0,0.0,40.0,16.7,16.3,15.4,9.3,101370.0,0.0,1988,9
1988-09-28,5.0,3.2,94.0,15.7,14.4,12.0,2.8,100460.0,0.0,1988,9
1988-09-29,2.0,9.1,150.0,15.0,11.3,6.9,0.0,101600.0,0.0,1988,9
1988-09-30,1.0,10.0,155.0,16.0,9.5,4.0,0.0,102890.0,0.0,1988,9
1988-10-01,4.0,8.6,142.0,17.1,9.2,2.4,0.0,103200.0,0.0,1988,10
1988-10-02,2.0,9.1,144.0,17.6,10.0,2.9,0.0,102830.0,0.0,1988,10
1988-10-03,6.0,2.1,75.0,16.6,12.6,7.6,0.0,102200.0,0.0,1988,10
1988-10-04,7.0,0.0,36.0,15.9,13.3,10.0,2.0,101170.0,0.0,1988,10
1988-10-05,5.0,3.3,87.0,15.4,13.1,10.3,8.0,100220.0,0.0,1988,10
1988-10-06,6.0,4.9,102.0,13.3,12.7,10.0,3.0,99480.0,0.0,1988,10
1988-10-07,3.0,6.5,115.0,14.7,11.0,8.7,0.0,99510.0,0.0,1988,10
1988-10-08,6.0,0.1,38.0,13.7,10.6,6.5,20.2,100360.0,0.0,1988,10
1988-10-09,7.0,1.1,56.0,13.9,11.4,9.2,9.6,99340.0,0.0,1988,10
1988-10-10,1.0,9.9,136.0,13.3,9.4,4.8,0.0,101010.0,0.0,1988,10
1988-10-11,6.0,0.8,50.0,15.4,8.8,4.4,2.9,100670.0,0.0,1988,10
1988-10-12,6.0,2.9,75.0,14.5,12.2,9.0,2.3,100120.0,0.0,1988,10
1988-10-13,6.0,1.1,53.0,17.5,11.1,7.7,0.0,100890.0,0.0,1988,10
1988-10-14,5.0,2.6,70.0,14.6,12.9,8.3,0.0,101610.0,0.0,1988,10
1988-10-15,8.0,0.0,30.0,15.0,12.9,11.2,0.0,102520.0,0.0,1988,10
1988-10-16,8.0,0.0,30.0,14.8,14.0,13.0,0.0,102460.0,0.0,1988,10
1988-10-17,8.0,0.0,29.0,19.0,13.8,12.8,0.3,101770.0,0.0,1988,10
1988-10-18,8.0,0.1,33.0,19.3,15.8,12.5,0.8,100590.0,0.0,1988,10
1988-10-19,7.0,2.0,59.0,16.3,16.0,12.7,2.1,100450.0,0.0,1988,10
1988-10-20,6.0,3.9,76.0,17.0,14.0,11.8,0.1,101400.0,0.0,1988,10
1988-10-21,4.0,4.9,83.0,17.5,11.2,5.3,0.1,102110.0,0.0,1988,10
1988-10-22,6.0,6.1,90.0,16.3,12.3,7.1,0.0,102120.0,0.0,1988,10
1988-10-23,7.0,0.5,37.0,16.5,13.6,11.0,0.5,101480.0,0.0,1988,10
1988-10-24,7.0,2.2,56.0,16.5,13.5,10.5,4.4,101820.0,0.0,1988,10
1988-10-25,8.0,0.1,29.0,18.1,14.3,12.1,0.0,101960.0,0.0,1988,10
1988-10-26,7.0,0.8,40.0,16.8,15.4,12.8,0.0,100840.0,0.0,1988,10
1988-10-27,4.0,3.2,62.0,15.3,15.0,13.3,0.0,100610.0,0.0,1988,10
1988-10-28,5.0,7.5,92.0,11.1,12.2,9.1,0.0,101930.0,0.0,1988,10
1988-10-29,2.0,8.2,95.0,10.6,7.4,3.6,0.0,103130.0,0.0,1988,10
1988-10-30,2.0,8.7,96.0,10.7,5.8,0.9,0.0,103100.0,0.0,1988,10
1988-10-31,1.0,8.8,95.0,12.2,5.7,0.7,0.0,102850.0,0.0,1988,10
1988-11-01,3.0,8.1,90.0,11.1,5.4,-1.4,0.0,102450.0,0.0,1988,11
1988-11-02,4.0,3.4,59.0,8.9,5.7,0.3,0.0,102620.0,0.0,1988,11
1988-11-03,2.0,8.3,89.0,7.7,4.9,0.9,0.0,103140.0,0.0,1988,11
1988-11-04,0.0,8.6,89.0,9.8,3.4,-0.9,0.0,102730.0,0.0,1988,11
1988-11-05,5.0,5.3,69.0,9.4,3.6,-2.6,0.0,102440.0,0.0,1988,11
1988-11-06,4.0,0.6,31.0,11.7,4.8,0.1,0.0,102440.0,0.0,1988,11
1988-11-07,7.0,4.2,60.0,14.3,5.4,-1.0,0.0,102130.0,0.0,1988,11
1988-11-08,6.0,0.0,20.0,16.0,8.4,2.5,1.7,101280.0,0.0,1988,11
1988-11-09,7.0,0.2,24.0,16.0,10.8,5.5,0.0,100970.0,0.0,1988,11
1988-11-10,7.0,0.2,24.0,13.1,14.4,12.8,0.0,101260.0,0.0,1988,11
1988-11-11,6.0,0.4,26.0,12.1,11.0,8.9,0.3,102070.0,0.0,1988,11
1988-11-12,6.0,1.5,37.0,10.8,10.6,9.0,0.0,102370.0,0.0,1988,11
1988-11-13,4.0,7.6,73.0,11.0,6.9,3.0,0.0,103010.0,0.0,1988,11
1988-11-14,2.0,4.3,55.0,7.1,6.1,1.2,0.0,103430.0,0.0,1988,11
1988-11-15,4.0,0.1,20.0,12.2,3.4,-0.2,0.0,103270.0,0.0,1988,11
1988-11-16,4.0,5.8,61.0,13.8,6.8,1.4,0.0,102660.0,0.0,1988,11
1988-11-17,6.0,0.0,17.0,11.0,9.6,5.3,0.2,101660.0,0.0,1988,11
1988-11-18,7.0,0.0,17.0,6.5,9.8,8.5,0.2,102020.0,0.0,1988,11
1988-11-19,6.0,0.0,17.0,5.7,3.8,1.2,2.2,102660.0,0.0,1988,11
1988-11-20,6.0,2.0,36.0,4.0,3.2,0.7,0.5,101400.0,0.0,1988,11
1988-11-21,4.0,4.9,53.0,5.5,2.2,0.3,0.0,102530.0,0.0,1988,11
1988-11-22,3.0,6.4,60.0,6.9,0.8,-4.0,0.1,103020.0,0.0,1988,11
1988-11-23,1.0,6.1,58.0,7.1,2.2,-2.5,0.0,103160.0,0.0,1988,11
1988-11-24,4.0,1.7,33.0,4.0,1.8,-3.5,0.0,103170.0,0.0,1988,11
1988-11-25,7.0,0.0,15.0,6.3,0.8,-2.3,0.0,102690.0,0.0,1988,11
1988-11-26,7.0,0.0,15.0,7.3,2.7,-0.9,0.0,102510.0,0.0,1988,11
1988-11-27,4.0,5.7,53.0,11.5,3.0,-1.3,0.3,102810.0,0.0,1988,11
1988-11-28,8.0,0.0,15.0,12.3,5.6,-0.4,0.7,101740.0,0.0,1988,11
1988-11-29,7.0,0.0,14.0,13.0,9.2,6.0,9.7,100890.0,0.0,1988,11
1988-11-30,6.0,3.8,43.0,8.0,10.2,7.4,0.1,99440.0,0.0,1988,11
1988-12-01,5.0,0.0,13.0,3.7,4.1,0.2,0.0,100040.0,0.0,1988,12
1988-12-02,8.0,0.0,13.0,10.0,3.2,2.6,0.1,100340.0,0.0,1988,12
1988-12-03,7.0,0.3,17.0,9.2,5.4,0.8,5.4,100350.0,0.0,1988,12
1988-12-04,6.0,0.0,13.0,8.0,6.3,3.4,0.6,99730.0,0.0,1988,12
1988-12-05,5.0,1.5,26.0,7.6,6.7,5.4,0.1,100720.0,0.0,1988,12
1988-12-06,3.0,4.0,39.0,7.0,5.6,3.7,0.0,101830.0,0.0,1988,12
1988-12-07,3.0,2.9,34.0,10.6,3.4,-0.3,0.0,103250.0,0.0,1988,12
1988-12-08,7.0,0.1,14.0,13.1,5.9,1.2,0.0,103250.0,0.0,1988,12
1988-12-09,7.0,0.0,12.0,13.1,9.8,6.4,0.0,103040.0,0.0,1988,12
1988-12-10,5.0,6.2,48.0,11.1,9.9,6.7,0.0,103220.0,0.0,1988,12
1988-12-11,8.0,0.3,16.0,10.4,9.5,7.9,0.2,103330.0,0.0,1988,12
1988-12-12,3.0,5.8,46.0,10.8,9.1,7.8,0.0,103310.0,0.0,1988,12
1988-12-13,6.0,0.0,12.0,9.6,5.5,0.2,0.0,103690.0,0.0,1988,12
1988-12-14,7.0,0.0,12.0,8.8,7.6,5.5,0.0,103720.0,0.0,1988,12
1988-12-15,8.0,0.0,12.0,9.3,8.0,7.1,0.0,103350.0,0.0,1988,12
1988-12-16,7.0,0.0,12.0,8.1,7.0,4.8,0.0,102760.0,0.0,1988,12
1988-12-17,6.0,2.4,30.0,12.0,4.4,0.8,0.0,102970.0,0.0,1988,12
1988-12-18,6.0,0.2,15.0,12.2,7.0,2.0,0.0,102800.0,0.0,1988,12
1988-12-19,4.0,4.2,38.0,10.0,8.4,4.6,0.5,101720.0,0.0,1988,12
1988-12-20,6.0,0.2,15.0,12.1,6.2,2.5,0.0,102580.0,0.0,1988,12
1988-12-21,8.0,0.0,12.0,12.1,7.8,3.4,0.0,102600.0,0.0,1988,12
1988-12-22,7.0,0.3,16.0,13.5,10.8,9.5,0.0,102140.0,0.0,1988,12
1988-12-23,7.0,1.0,22.0,13.5,11.4,9.3,0.0,101160.0,0.0,1988,12
1988-12-24,6.0,0.0,12.0,12.1,11.0,8.6,0.0,101830.0,0.0,1988,12
1988-12-25,7.0,0.0,12.0,13.9,9.0,6.0,0.1,102510.0,0.0,1988,12
1988-12-26,7.0,0.0,12.0,12.0,11.9,9.9,1.9,102190.0,0.0,1988,12
1988-12-27,6.0,5.6,45.0,12.9,8.9,5.8,0.0,102460.0,0.0,1988,12
1988-12-28,6.0,2.5,31.0,9.8,10.0,7.0,0.0,103110.0,0.0,1988,12
1988-12-29,8.0,0.0,12.0,8.8,7.9,6.0,0.0,103540.0,0.0,1988,12
1988-12-30,6.0,0.0,13.0,9.2,7.4,6.0,0.0,103640.0,0.0,1988,12
1988-12-31,7.0,0.0,13.0,8.3,7.2,5.1,0.0,103860.0,0.0,1988,12
1989-01-01,7.0,0.0,13.0,8.2,7.4,6.6,0.0,103870.0,0.0,1989,1
1989-01-02,6.0,0.0,13.0,9.5,7.1,6.0,0.0,103550.0,0.0,1989,1
1989-01-03,8.0,0.0,13.0,11.2,6.2,3.0,0.4,102950.0,0.0,1989,1
1989-01-04,5.0,3.8,39.0,11.1,8.0,4.8,0.0,102530.0,0.0,1989,1
1989-01-05,5.0,0.0,13.0,10.7,6.2,1.2,3.7,102340.0,0.0,1989,1
1989-01-06,6.0,4.0,40.0,11.8,6.8,3.0,0.0,101480.0,0.0,1989,1
1989-01-07,7.0,0.0,13.0,10.4,9.8,7.9,0.0,102460.0,0.0,1989,1
1989-01-08,8.0,0.0,13.0,11.4,9.0,7.7,0.0,102250.0,0.0,1989,1
1989-01-09,8.0,0.0,14.0,8.3,10.0,8.7,0.2,101480.0,0.0,1989,1
1989-01-10,4.0,5.7,50.0,9.8,6.6,4.9,0.0,102040.0,0.0,1989,1
1989-01-11,5.0,5.6,50.0,9.8,4.0,-1.8,0.2,101990.0,0.0,1989,1
1989-01-12,5.0,0.9,24.0,12.4,5.1,0.4,5.0,101360.0,0.0,1989,1
1989-01-13,5.0,1.1,26.0,10.0,6.8,1.1,3.8,102590.0,0.0,1989,1
1989-01-14,5.0,7.3,59.0,11.0,7.0,4.1,0.0,102860.0,0.0,1989,1
1989-01-15,7.0,0.0,15.0,10.3,8.4,5.8,0.0,103490.0,0.0,1989,1
1989-01-16,6.0,1.0,26.0,9.8,9.0,7.6,1.5,103220.0,0.0,1989,1
1989-01-17,6.0,0.7,24.0,7.5,8.8,7.9,0.3,103190.0,0.0,1989,1
1989-01-18,0.0,6.1,56.0,4.6,3.0,-1.5,0.0,103770.0,0.0,1989,1
1989-01-19,2.0,0.0,16.0,8.2,0.0,-4.5,0.2,103450.0,0.0,1989,1
1989-01-20,6.0,0.0,16.0,10.2,3.0,-2.3,4.4,102680.0,0.0,1989,1
1989-01-21,6.0,2.7,40.0,9.3,6.6,3.0,2.1,101440.0,0.0,1989,1
1989-01-22,4.0,7.5,66.0,11.6,5.0,0.7,0.0,102950.0,0.0,1989,1
1989-01-23,5.0,1.9,36.0,8.0,6.4,1.2,0.0,103140.0,0.0,1989,1
1989-01-24,7.0,2.9,43.0,5.7,7.2,6.5,0.0,102920.0,0.0,1989,1
1989-01-25,8.0,0.0,17.0,11.1,4.2,2.6,0.0,102450.0,0.0,1989,1
1989-01-26,4.0,3.6,49.0,11.6,6.6,2.2,0.0,102430.0,0.0,1989,1
1989-01-27,6.0,0.4,24.0,10.1,8.0,4.4,0.0,102860.0,0.0,1989,1
1989-01-28,5.0,0.0,18.0,7.5,8.4,6.7,4.0,103190.0,0.0,1989,1
1989-01-29,3.0,3.0,47.0,8.7,2.9,-1.7,0.2,104290.0,0.0,1989,1
1989-01-30,5.0,0.9,31.0,7.5,3.4,-1.9,0.0,104350.0,0.0,1989,1
1989-01-31,6.0,0.1,22.0,4.4,4.7,1.9,0.0,104160.0,0.0,1989,1
1989-02-01,7.0,0.0,19.0,5.5,3.1,1.8,0.0,103560.0,0.0,1989,2
1989-02-02,5.0,0.5,28.0,10.6,2.4,-0.6,0.0,103420.0,0.0,1989,2
1989-02-03,5.0,4.4,60.0,11.9,5.7,0.8,0.0,102960.0,0.0,1989,2
1989-02-04,7.0,0.1,23.0,12.2,6.6,1.4,0.5,102340.0,0.0,1989,2
1989-02-05,6.0,1.7,42.0,15.0,10.2,8.1,0.0,102510.0,0.0,1989,2
1989-02-06,3.0,8.3,86.0,12.3,11.8,8.5,0.0,102840.0,0.0,1989,2
1989-02-07,4.0,5.2,69.0,12.1,10.5,8.7,0.0,102740.0,0.0,1989,2
1989-02-08,2.0,5.0,69.0,12.0,8.3,4.5,0.0,102550.0,0.0,1989,2
1989-02-09,2.0,6.7,81.0,9.6,7.1,2.2,0.0,101750.0,0.0,1989,2
1989-02-10,3.0,0.5,32.0,11.1,6.6,3.5,0.0,102330.0,0.0,1989,2
1989-02-11,3.0,5.9,78.0,11.2,4.5,-2.1,0.1,103570.0,0.0,1989,2
1989-02-12,5.0,3.5,62.0,10.7,6.0,0.7,0.0,103580.0,0.0,1989,2
1989-02-13,6.0,0.4,32.0,9.9,5.6,0.4,2.4,102860.0,0.0,1989,2
1989-02-14,4.0,6.1,83.0,11.5,6.6,3.4,0.0,103130.0,0.0,1989,2
1989-02-15,6.0,0.1,28.0,7.9,8.2,4.9,1.5,101720.0,0.0,1989,2
1989-02-16,3.0,3.2,63.0,12.6,3.3,-1.3,6.1,102140.0,0.0,1989,2
1989-02-17,8.0,0.1,29.0,13.5,6.0,-0.5,5.1,101220.0,0.0,1989,2
1989-02-18,8.0,0.0,26.0,13.0,8.6,3.6,0.2,100760.0,0.0,1989,2
1989-02-19,8.0,0.0,27.0,10.4,11.8,10.6,0.5,101570.0,0.0,1989,2
1989-02-20,5.0,7.5,100.0,10.6,8.0,5.6,0.0,102370.0,0.0,1989,2
1989-02-21,5.0,8.9,111.0,9.7,5.5,0.4,0.5,102490.0,0.0,1989,2
1989-02-22,7.0,0.4,37.0,8.5,6.6,3.5,2.4,101000.0,0.0,1989,2
1989-02-23,3.0,8.5,112.0,6.2,4.3,0.1,1.8,100310.0,0.0,1989,2
1989-02-24,7.0,0.0,29.0,6.1,4.1,2.0,2.5,98000.0,0.0,1989,2
1989-02-25,6.0,0.5,41.0,8.3,3.8,1.5,9.2,95960.0,0.0,1989,2
1989-02-26,7.0,4.3,83.0,9.6,4.6,1.0,6.3,96370.0,0.0,1989,2
1989-02-27,5.0,3.8,80.0,9.5,5.1,0.6,1.1,97880.0,0.0,1989,2
1989-02-28,3.0,8.6,120.0,8.8,4.9,0.3,0.0,98470.0,0.0,1989,2
1989-03-01,6.0,0.4,46.0,12.4,6.0,3.1,1.1,99330.0,0.0,1989,3
1989-03-02,5.0,2.0,70.0,11.0,7.2,2.1,5.5,99840.0,0.0,1989,3
1989-03-03,6.0,2.4,76.0,13.0,8.3,5.6,0.3,100080.0,0.0,1989,3
1989-03-04,6.0,0.8,55.0,15.7,8.2,3.5,0.5,101350.0,0.0,1989,3
1989-03-05,7.0,5.9,116.0,17.6,11.6,7.6,0.0,101540.0,0.0,1989,3
1989-03-06,6.0,4.4,102.0,9.6,13.2,8.7,0.4,101190.0,0.0,1989,3
1989-03-07,6.0,0.1,43.0,10.3,8.4,7.1,0.0,101790.0,0.0,1989,3
1989-03-08,4.0,5.6,118.0,11.4,4.9,-0.5,0.2,102120.0,0.0,1989,3
1989-03-09,8.0,0.0,39.0,11.9,7.6,3.7,1.0,101580.0,0.0,1989,3
1989-03-10,8.0,0.0,40.0,11.5,10.3,8.7,2.6,101550.0,0.0,1989,3
1989-03-11,7.0,1.9,78.0,10.6,9.2,7.0,0.0,102360.0,0.0,1989,3
1989-03-12,6.0,0.0,41.0,11.8,6.1,1.6,0.5,101420.0,0.0,1989,3
1989-03-13,4.0,8.5,154.0,11.0,8.7,5.6,0.0,101230.0,0.0,1989,3
1989-03-14,7.0,0.0,43.0,12.1,7.4,3.7,8.0,101190.0,0.0,1989,3
1989-03-15,7.0,3.7,106.0,6.8,9.1,6.1,6.2,99870.0,0.0,1989,3
1989-03-16,8.0,0.0,44.0,8.3,6.2,5.5,10.0,99470.0,0.0,1989,3
1989-03-17,5.0,4.9,123.0,10.7,5.6,2.8,0.0,101080.0,0.0,1989,3
1989-03-18,6.0,0.0,45.0,13.4,3.4,-4.0,0.7,101800.0,0.0,1989,3
1989-03-19,7.0,1.1,73.0,11.3,8.7,4.0,4.0,101200.0,0.0,1989,3
1989-03-20,6.0,6.9,150.0,11.5,7.4,3.6,11.0,100500.0,0.0,1989,3
1989-03-21,6.0,0.1,52.0,13.5,6.2,0.9,2.8,100750.0,0.0,1989,3
1989-03-22,5.0,2.6,100.0,11.1,8.9,4.3,0.5,100970.0,0.0,1989,3
1989-03-23,5.0,3.7,116.0,14.9,6.0,1.0,1.3,101840.0,0.0,1989,3
1989-03-24,7.0,2.3,98.0,11.7,10.2,5.4,0.0,100650.0,0.0,1989,3
1989-03-25,5.0,5.0,136.0,16.9,6.6,1.4,0.0,101770.0,0.0,1989,3
1989-03-26,5.0,8.2,174.0,18.8,11.7,6.5,0.0,101770.0,0.0,1989,3
1989-03-27,6.0,6.9,161.0,18.6,13.2,7.5,0.0,100860.0,0.0,1989,3
1989-03-28,7.0,3.0,113.0,15.1,13.4,8.2,0.0,101270.0,0.0,1989,3
1989-03-29,7.0,0.5,69.0,18.4,11.4,7.8,0.0,102170.0,0.0,1989,3
1989-03-30,2.0,10.0,201.0,18.8,12.0,5.7,0.0,102040.0,0.0,1989,3
1989-03-31,1.0,9.1,193.0,14.3,12.0,5.1,0.0,101710.0,0.0,1989,3
1989-04-01,5.0,7.4,175.0,11.8,11.4,8.5,4.5,101230.0,0.0,1989,4
1989-04-02,7.0,2.1,104.0,8.0,9.6,7.5,1.1,100680.0,0.0,1989,4
1989-04-03,6.0,6.0,161.0,6.9,6.0,3.9,0.0,101080.0,0.0,1989,4
1989-04-04,7.0,3.8,132.0,4.5,4.2,1.5,10.9,100610.0,0.0,1989,4
1989-04-05,8.0,0.0,56.0,7.9,2.6,0.8,11.5,99820.0,0.0,1989,4
1989-04-06,8.0,0.0,57.0,11.8,4.2,0.5,2.2,99770.0,0.0,1989,4
1989-04-07,4.0,8.7,200.0,12.9,7.4,3.0,0.4,100400.0,0.0,1989,4
1989-04-08,2.0,11.3,231.0,14.8,6.8,0.8,0.0,101150.0,0.0,1989,4
1989-04-09,6.0,6.1,170.0,14.0,7.8,0.7,0.5,100800.0,0.0,1989,4
1989-04-10,7.0,2.9,125.0,13.2,11.2,8.4,1.8,99640.0,0.0,1989,4
1989-04-11,7.0,2.9,126.0,14.0,10.1,7.0,8.2,99160.0,0.0,1989,4
1989-04-12,4.0,6.6,181.0,14.0,9.3,4.6,0.2,99370.0,0.0,1989,4
1989-04-13,6.0,7.9,199.0,14.0,10.5,7.0,0.0,99900.0,0.0,1989,4
1989-04-14,5.0,10.0,226.0,14.2,9.8,5.6,0.0,100970.0,0.0,1989,4
1989-04-15,3.0,11.2,242.0,12.0,8.4,2.6,0.0,101230.0,0.0,1989,4
1989-04-16,8.0,0.1,69.0,8.9,10.2,8.5,2.2,100630.0,0.0,1989,4
1989-04-17,8.0,0.0,64.0,13.6,7.8,6.8,0.1,101230.0,0.0,1989,4
1989-04-18,6.0,7.0,194.0,11.4,8.5,3.4,0.0,101690.0,0.0,1989,4
1989-04-19,4.0,6.1,183.0,10.4,7.0,2.5,0.0,101750.0,0.0,1989,4
1989-04-20,7.0,4.8,166.0,12.2,8.8,7.2,1.1,101670.0,0.0,1989,4
1989-04-21,4.0,5.9,183.0,12.3,7.8,3.5,0.2,101950.0,0.0,1989,4
1989-04-22,7.0,1.6,112.0,13.6,7.5,2.7,0.0,101940.0,0.0,1989,4
1989-04-23,8.0,0.4,84.0,6.6,10.2,6.8,0.0,101470.0,0.0,1989,4
1989-04-24,8.0,0.0,67.0,8.8,5.2,3.7,9.5,101050.0,0.0,1989,4
1989-04-25,7.0,2.9,140.0,11.4,5.0,1.2,0.1,100910.0,0.0,1989,4
1989-04-26,3.0,11.8,266.0,8.9,5.6,-0.2,6.3,101020.0,0.0,1989,4
1989-04-27,7.0,0.1,75.0,13.9,6.9,4.9,2.6,100710.0,0.0,1989,4
1989-04-28,3.0,12.8,280.0,10.1,7.9,1.9,0.2,102130.0,0.0,1989,4
1989-04-29,8.0,1.1,106.0,14.9,8.4,6.7,0.1,102130.0,0.0,1989,4
1989-04-30,7.0,3.0,145.0,16.3,10.6,6.2,0.5,102290.0,0.0,1989,4
1989-05-01,8.0,0.1,78.0,20.6,12.8,9.4,0.0,102280.0,0.0,1989,5
1989-05-02,3.0,11.9,275.0,22.9,15.2,9.8,0.0,102480.0,0.0,1989,5
1989-05-03,1.0,12.6,285.0,23.6,15.6,8.3,0.0,102570.0,0.0,1989,5
1989-05-04,0.0,12.9,290.0,25.0,16.5,9.4,0.0,102660.0,0.0,1989,5
1989-05-05,3.0,11.3,271.0,16.9,17.5,10.0,0.0,102780.0,0.0,1989,5
1989-05-06,5.0,13.2,296.0,19.1,13.4,9.8,0.0,103130.0,0.0,1989,5
1989-05-07,1.0,13.8,304.0,21.9,12.3,5.5,0.0,102810.0,0.0,1989,5
